,State,Agency Type,Agency Name,Population ,Assault Offenses,Aggravated Assault,Simple Assault,Intimidation,Homicide Offenses,Murder and Nonnegligent Manslaughter,Negligent Manslaughter,Justifiable Homicide,Kidnapping/ Abduction,Sex Offenses,Rape,Sodomy,Sexual Assault With An Object,Fondling,Sex Offenses  Nonforcible,Incest,Statutory Rape,Arson,Bribery,Burglary/ Breaking & Entering,Counter- feiting/ Forgery,Destruction/ Damage/ Vandalism,Embezzle- ment,Extortion/ Blackmail,Fraud Offenses,False Pretenses/ Swindle/ Confidence Game,Credit Card/ Automated Teller Machine Fraud,Imperson- ation,Welfare Fraud,Wire Fraud,Larceny- Theft Offenses,Pocket- picking,Purse- snatching,Shop- lifting,Theft From Building,Theft From Coin- operated Machine,Theft From Motor Vehicle,Theft of Motor Vehicle Parts or Accessories,All Other Larceny,Motor Vehicle Theft,Robbery,Stolen Property Offenses ,Drug/ Narcotic Offenses,Drug/ Narcotic Violations,Drug Equipment Violations,Gambling Offenses,Betting/ Wagering,Operating/ Promoting/ Assisting Gambling,Gambling Equipment Violations,Sports Tampering,Porno- graphy/ Obscene Material,Prost- itution Offenses,Prost- itution,Assisting or Pro- moting Prost- itution,Weapon Law Violations
55,ARKANSAS,Cities,Fordyce,4295,121.0,26.0,68.0,27.0,2.0,2.0,0.0,0.0,1.0,7.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,69.0,11.0,21.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0,0.0,139.0,0.0,0.0,17.0,15.0,0.0,14.0,1.0,92.0,7.0,7.0,2.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
56,ARKANSAS,Cities,Forrest City,15295,677.0,74.0,387.0,216.0,4.0,4.0,0.0,0.0,3.0,17.0,6.0,0.0,0.0,11.0,2.0,0.0,2.0,6.0,0.0,355.0,61.0,458.0,2.0,0.0,15.0,5.0,6.0,4.0,0.0,0.0,839.0,2.0,1.0,145.0,279.0,1.0,221.0,11.0,179.0,32.0,38.0,7.0,96.0,91.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0
57,ARKANSAS,Cities,Fort Smith,87483,2577.0,522.0,999.0,1056.0,5.0,5.0,0.0,0.0,31.0,144.0,70.0,10.0,0.0,64.0,4.0,2.0,2.0,10.0,0.0,1077.0,215.0,1309.0,0.0,0.0,495.0,272.0,174.0,47.0,2.0,0.0,3640.0,4.0,0.0,627.0,504.0,13.0,635.0,51.0,1806.0,196.0,95.0,29.0,1299.0,924.0,375.0,4.0,0.0,1.0,3.0,0.0,10.0,34.0,33.0,1.0,102.0
58,ARKANSAS,Cities,Gassville,2087,9.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3.0,8.0,0.0,2.0,0.0,14.0,1.0,0.0,1.0,13.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,ARKANSAS,Cities,Gentry,3260,32.0,4.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,20.0,3.0,0.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,ARKANSAS,Cities,Glenwood,2228,24.0,1.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,9.0,0.0,0.0,7.0,0.0,2.0,5.0,0.0,0.0,48.0,0.0,0.0,4.0,12.0,1.0,13.0,5.0,13.0,0.0,0.0,11.0,30.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61,ARKANSAS,Cities,Gravette,2400,35.0,6.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,3.0,5.0,1.0,4.0,0.0,29.0,7.0,0.0,2.0,32.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62,ARKANSAS,Cities,Green Forest,2779,57.0,15.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,10.0,36.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,78.0,0.0,1.0,11.0,17.0,0.0,12.0,4.0,33.0,2.0,2.0,0.0,33.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
63,ARKANSAS,Cities,Greenland,1292,21.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,13.0,2.0,0.0,0.0,16.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64,ARKANSAS,Cities,Greenwood,9086,89.0,19.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38.0,10.0,9.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,59.0,0.0,0.0,1.0,6.0,0.0,9.0,3.0,40.0,1.0,0.0,3.0,42.0,29.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
65,ARKANSAS,Cities,Greers Ferry,892,11.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,11.0,0.0,5.0,2.0,7.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66,ARKANSAS,Cities,Gurdon,2205,54.0,13.0,27.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,4.0,6.0,0.0,7.0,0.0,8.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
67,ARKANSAS,Cities,Guy,732,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68,ARKANSAS,Cities,Hamburg,2883,48.0,14.0,31.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,12.0,0.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,37.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
69,ARKANSAS,Cities,Hampton,1273,20.0,6.0,12.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,16.0,2.0,0.0,1.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
70,ARKANSAS,Cities,Hardy,780,12.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,40.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,34.0,3.0,1.0,2.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,ARKANSAS,Cities,Harrisburg,2292,49.0,7.0,33.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,11.0,37.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,12.0,6.0,0.0,14.0,0.0,50.0,3.0,1.0,5.0,15.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,ARKANSAS,Cities,Harrison,13043,300.0,47.0,182.0,71.0,2.0,1.0,1.0,0.0,5.0,17.0,11.0,1.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,159.0,49.0,175.0,0.0,0.0,89.0,58.0,30.0,1.0,0.0,0.0,608.0,0.0,5.0,139.0,51.0,0.0,41.0,5.0,367.0,29.0,1.0,29.0,278.0,152.0,126.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,32.0
73,ARKANSAS,Cities,Heber Springs,7173,196.0,12.0,110.0,74.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,31.0,93.0,0.0,0.0,16.0,3.0,11.0,2.0,0.0,0.0,176.0,0.0,0.0,20.0,28.0,1.0,29.0,6.0,92.0,11.0,0.0,41.0,67.0,44.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
74,ARKANSAS,Cities,Helena-West Helena,12152,627.0,130.0,354.0,143.0,1.0,1.0,0.0,0.0,7.0,11.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,475.0,23.0,433.0,0.0,0.0,39.0,2.0,19.0,18.0,0.0,0.0,542.0,4.0,10.0,123.0,80.0,1.0,30.0,7.0,287.0,31.0,26.0,70.0,163.0,149.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0
75,ARKANSAS,Cities,Highland,1056,13.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76,ARKANSAS,Cities,Hope,10103,384.0,72.0,261.0,51.0,1.0,1.0,0.0,0.0,0.0,25.0,11.0,1.0,0.0,13.0,1.0,0.0,1.0,4.0,0.0,229.0,58.0,172.0,0.0,0.0,28.0,9.0,14.0,0.0,5.0,0.0,426.0,3.0,7.0,79.0,28.0,1.0,59.0,17.0,232.0,26.0,13.0,3.0,38.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
77,ARKANSAS,Cities,Horseshoe Bend,2146,15.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,2.0,7.0,0.0,3.0,0.0,17.0,1.0,0.0,0.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78,ARKANSAS,Cities,Hot Springs,35722,601.0,90.0,447.0,64.0,11.0,9.0,2.0,0.0,1.0,20.0,10.0,0.0,1.0,9.0,4.0,0.0,4.0,2.0,0.0,618.0,112.0,551.0,6.0,0.0,142.0,53.0,63.0,17.0,1.0,8.0,2336.0,0.0,5.0,533.0,17.0,1.0,432.0,33.0,1315.0,115.0,55.0,0.0,190.0,131.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,37.0
79,ARKANSAS,Cities,Jacksonville,28733,1201.0,193.0,612.0,396.0,2.0,2.0,0.0,0.0,2.0,34.0,23.0,3.0,0.0,8.0,1.0,0.0,1.0,4.0,0.0,346.0,89.0,735.0,11.0,1.0,140.0,68.0,60.0,12.0,0.0,0.0,1276.0,0.0,1.0,392.0,368.0,8.0,194.0,67.0,246.0,72.0,34.0,55.0,564.0,358.0,206.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0
80,ARKANSAS,Cities,Jonesboro,68807,1334.0,192.0,455.0,687.0,4.0,4.0,0.0,0.0,15.0,47.0,21.0,2.0,3.0,21.0,1.0,1.0,0.0,12.0,0.0,1174.0,222.0,923.0,0.0,0.0,305.0,74.0,223.0,7.0,0.0,1.0,2899.0,9.0,9.0,501.0,568.0,4.0,406.0,21.0,1381.0,114.0,79.0,123.0,876.0,656.0,220.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,54.0
81,ARKANSAS,Cities,Kensett,1678,34.0,4.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,19.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,17.0,4.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82,ARKANSAS,Cities,Lakeview,745,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83,ARKANSAS,Cities,Lake Village,2567,110.0,52.0,25.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,2.0,42.0,0.0,0.0,12.0,3.0,9.0,0.0,0.0,0.0,93.0,1.0,0.0,9.0,13.0,0.0,12.0,0.0,58.0,2.0,7.0,9.0,23.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
84,ARKANSAS,Cities,Lepanto,1895,27.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,12.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,54.0,0.0,0.0,7.0,3.0,1.0,7.0,2.0,34.0,1.0,0.0,6.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,ARKANSAS,Cities,Lewisville,1272,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86,ARKANSAS,Cities,Lincoln,2308,20.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,8.0,0.0,3.0,3.0,15.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,ARKANSAS,Cities,Little Flock,2667,29.0,4.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,11.0,3.0,0.0,2.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,2.0
88,ARKANSAS,Cities,Little Rock,196055,10888.0,1632.0,6175.0,3081.0,45.0,45.0,0.0,0.0,53.0,149.0,140.0,9.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,4226.0,411.0,1213.0,1.0,0.0,877.0,28.0,644.0,197.0,0.0,8.0,10556.0,0.0,4.0,1980.0,54.0,2.0,2935.0,164.0,5417.0,1133.0,814.0,169.0,1051.0,629.0,422.0,3.0,0.0,1.0,2.0,0.0,3.0,219.0,171.0,48.0,240.0
89,ARKANSAS,Cities,Lonoke,4319,133.0,16.0,76.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,40.0,19.0,55.0,0.0,0.0,10.0,1.0,9.0,0.0,0.0,0.0,176.0,0.0,0.0,1.0,15.0,0.0,9.0,1.0,150.0,3.0,2.0,4.0,54.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
90,ARKANSAS,Cities,Lowell,7565,62.0,10.0,28.0,24.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,55.0,5.0,59.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0,176.0,0.0,1.0,5.0,33.0,0.0,24.0,6.0,107.0,13.0,1.0,1.0,45.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
91,ARKANSAS,Cities,Luxora,1169,7.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,ARKANSAS,Cities,Magnolia,11554,118.0,20.0,94.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,157.0,34.0,49.0,1.0,0.0,31.0,17.0,6.0,8.0,0.0,0.0,245.0,2.0,0.0,36.0,45.0,3.0,34.0,5.0,120.0,24.0,4.0,2.0,47.0,40.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
93,ARKANSAS,Cities,Marianna,4084,63.0,1.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,69.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,112.0,0.0,1.0,13.0,7.0,0.0,4.0,1.0,86.0,9.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
94,ARKANSAS,Cities,Marion,12300,406.0,48.0,192.0,166.0,0.0,0.0,0.0,0.0,7.0,9.0,5.0,1.0,0.0,3.0,1.0,1.0,0.0,5.0,0.0,178.0,9.0,154.0,0.0,0.0,39.0,24.0,12.0,3.0,0.0,0.0,388.0,0.0,1.0,23.0,36.0,1.0,59.0,4.0,264.0,23.0,10.0,8.0,66.0,48.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0
95,ARKANSAS,Cities,Marmaduke,1132,30.0,13.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,4.0,14.0,0.0,6.0,2.0,23.0,1.0,0.0,0.0,17.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
96,ARKANSAS,Cities,Maumelle,17391,178.0,21.0,98.0,59.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,52.0,15.0,81.0,0.0,0.0,29.0,8.0,17.0,4.0,0.0,0.0,318.0,1.0,1.0,25.0,6.0,0.0,129.0,23.0,133.0,8.0,5.0,14.0,229.0,138.0,91.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
97,ARKANSAS,Cities,Mayflower,2307,29.0,2.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,6.0,0.0,0.0,10.0,0.0,7.0,3.0,0.0,0.0,56.0,1.0,0.0,7.0,19.0,0.0,5.0,0.0,24.0,6.0,1.0,3.0,48.0,29.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
98,ARKANSAS,Cities,McGehee,4157,130.0,22.0,66.0,42.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,47.0,7.0,75.0,0.0,0.0,19.0,2.0,16.0,1.0,0.0,0.0,135.0,0.0,3.0,14.0,80.0,0.0,6.0,5.0,27.0,5.0,3.0,2.0,14.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
99,ARKANSAS,Cities,McRae,696,20.0,1.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,7.0,0.0,10.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,ARKANSAS,Cities,Mena,5745,147.0,9.0,77.0,61.0,1.0,1.0,0.0,0.0,4.0,8.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,109.0,29.0,51.0,0.0,0.0,8.0,1.0,4.0,3.0,0.0,0.0,313.0,0.0,0.0,40.0,77.0,2.0,40.0,4.0,150.0,10.0,2.0,13.0,33.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
101,ARKANSAS,Cities,Mineral Springs,1221,13.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
102,ARKANSAS,Cities,Monticello,9482,162.0,31.0,101.0,30.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,24.0,122.0,0.0,0.0,34.0,4.0,11.0,19.0,0.0,0.0,335.0,3.0,2.0,82.0,22.0,0.0,45.0,5.0,176.0,7.0,4.0,1.0,69.0,62.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
103,ARKANSAS,Cities,Morrilton,6792,239.0,17.0,113.0,109.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,36.0,11.0,97.0,0.0,0.0,28.0,1.0,13.0,14.0,0.0,0.0,298.0,2.0,1.0,55.0,79.0,1.0,36.0,8.0,116.0,6.0,0.0,8.0,193.0,148.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0
104,ARKANSAS,Cities,Mountain Home,12501,133.0,1.0,94.0,38.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,133.0,0.0,0.0,48.0,35.0,13.0,0.0,0.0,0.0,615.0,6.0,0.0,109.0,3.0,0.0,90.0,1.0,406.0,12.0,0.0,2.0,188.0,138.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
105,ARKANSAS,Cities,Mountain View,2804,55.0,8.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,6.0,24.0,0.0,0.0,8.0,3.0,4.0,1.0,0.0,0.0,82.0,1.0,2.0,8.0,11.0,2.0,5.0,1.0,52.0,3.0,0.0,1.0,32.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
106,ARKANSAS,Cities,Mulberry,1660,68.0,6.0,50.0,12.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,12.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,60.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0,0.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107,ARKANSAS,Cities,Murfreesboro,1644,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,53.0,33.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
108,ARKANSAS,Cities,Nashville,4678,35.0,16.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,66.0,24.0,30.0,0.0,0.0,16.0,2.0,13.0,1.0,0.0,0.0,245.0,0.0,1.0,50.0,6.0,0.0,15.0,0.0,173.0,1.0,1.0,7.0,58.0,44.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
109,ARKANSAS,Cities,Newport,7862,281.0,3.0,196.0,82.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,6.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,154.0,35.0,193.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,469.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,452.0,19.0,13.0,0.0,74.0,57.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
